beef,meat,0.8818077
beginner,novice,0.5708439
behavior,purpose,0.36374283
belief,magic,0.21505772
belief,purpose,0.41710812
bench,seat,0.59127575
bend,curve,0.36071113
berry,citrus,0.15952645
bill,invoice,0.11270016
billboard,structure,-0.14230458
bin,box,-0.13953744
bin,cup,-0.021848898
binary,star,0.09578604
bird,creature,0.6587746
bird,solid,0.22977655
birth,modification,0.14760646
bishop,priest,0.75952506
bit,tool,0.27190578
bite,breakfast,0.35133007
bite,taste,0.47168356
black,juvenile,0.13437474
blade,projector,0.42572778
blanket,sleeve,0.4137907
blizzard,rash,0.16337594
blow,contact,0.29299983
blue,red,0.8261805
board,commission,0.5370671
boat,ferry,0.66630733
boat,vessel,0.6536558
body,trunk,0.3776213
bond,security,-0.06320639
bone,skull,0.76137567
book,encyclopedia,0.4667723
booklet,reference,0.27029663
boot,kick,0.44982588
boot,punch,0.70364004
bottom,sole,-0.073103935
boy,male,0.22955528
boy,rover,0.18457726
brace,stand,0.04726526
brain,head,0.20487103
brake,click,0.41377795
branch,department,0.39320856
brand,knife,0.24480896
brand,surname,0.32703322
brandy,liquor,0.63993603
brass,executive,0.015254008
bread,bun,0.33696973
break,dash,0.31047776
break,insert,0.5085002
brick,cement,0.6159049
brick,strip,0.021174917
broadcast,packet,0.42321527
brochure,publication,0.38126794
brochure,reference,0.1627759
brother,member,0.19095382
brush,implement,-0.07426473
budget,fund,0.5392941
buffer,cache,0.66296244
bug,child,0.017706614
build,flesh,-0.01787196
building,cafe,0.287148
bulb,onion,0.4922174
bulletin,news,0.4924366
bunny,server,0.1345377
burn,hurt,0.4348323
burning,flame,0.5388863
burning,punishment,0.24287795
burst,transformation,0.33683178
business,disposition,0.12387914
business,railway,0.31835258
butter,stick,0.40754598
butterfly,comma,0.22572653
cab,taxi,0.72735184
cake,pie,0.6841272
calendar,circulation,0.028206946
calendar,system,0.37110898
call,meeting,0.2360489
call,statement,0.20806332
campaign,operation,0.47216266
candy,sweet,0.83387494
cap,covering,0.26133987
capital,seat,0.5310495
captain,officer,0.45725423
card,plastic,0.34247643
carriage,coach,0.33224773
cart,wagon,0.6886022
cartoon,wit,0.2587251
case,grip,0.08272827
case,luggage,0.051312305
case,tin,-0.22729194
cast,fishing,-0.0340734
cat,vision,0.20113847
category,flavor,0.23480232
cave,formation,0.09533301
ceiling,overhead,0.5097698
cement,glue,0.6883916
center,loss,0.05726926
century,decade,0.4516148
century,period,0.38346657
century,temperature,0.06904946
certificate,study,0.20522013
certificate,wave,-0.20787753
chair,furniture,0.23189507
chair,rocker,0.09989191
chance,opportunity,0.5992341
chance,probability,0.47289532
chandler,retailer,0.26491264
change,decrease,0.60809976
change,move,0.5278461
channel,sound,0.3698327
character,vision,0.39904806
charge,damage,0.34094366
charge,tax,0.32004854
check,draft,0.32236063
cheese,food,0.63979125
chemical,salt,0.26320443
chess,duty,-0.07016084
chick,hen,0.27122977
chicken,poultry,0.6464967
chief,guru,0.29977185
child,kid,0.3295374
chin,feature,0.039696626
choice,option,0.5943735
chuck,jaw,-0.04399147
church,temple,0.43519887
circle,oval,0.50710887
citrus,orange,0.4471597
climb,mount,0.42217654
clock,timer,0.5833452
cloth,satin,0.33145288
cloud,energy,0.45792022
club,society,0.19192444
coach,trainer,0.45837748
coat,newspaper,0.009812435
coat,roof,0.5389081
code,software,0.46538252
coffee,meeting,-0.2200128
coin,currency,0.4552209
collapse,shock,0.4534404
collection,packet,0.1795873
collision,smash,0.12671348
color,purple,0.49246255
color,quality,0.426087
coloring,yellow,0.50357574
comfort,relief,0.44114915
commander,editor,0.20160685
commerce,transport,0.59539086
commitment,guarantee,0.57292736
communication,message,0.35799354
communication,statement,0.09459976
communication,tune,0.03241462
community,province,0.24743345
community,territory,0.3173763
company,distributor,0.5950248
company,establishment,0.2190285
comparison,scrutiny,0.24093957
compound,salt,0.3085941
conclusion,result,0.32686943
condition,status,0.4329768
conditions,weather,0.4863098
congress,sex,0.017335106
connection,keyboard,0.124324284
conservation,traveling,-0.068682104
construction,window,0.30337602
continent,ground,0.31600067
control,driving,0.2336768
cook,printer,0.1780845
cooking,cuisine,0.6875841
copy,image,0.24641825
copy,work,0.35095096
cord,pick,0.23854409
cord,yarn,0.6437751
corridor,hall,0.28076634
corruption,house,0.021939095
cost,postage,0.026732348
cost,reward,0.44623756
couch,lounge,0.5924052
count,number,0.17722818
counter,furniture,-0.20958374
country,playground,0.08100236
course,starter,0.0029720552
court,drawer,0.042768404
court,tribunal,0.692257
cousin,relation,0.016568484
cousin,relative,-0.07350998
cover,feather,0.2854478
cover,hair,0.26968786
cover,sleeve,0.42734265
covering,skin,0.09210199
crack,hole,0.41836947
craft,trade,0.16512547
creation,stitch,-0.13080674
creativity,vision,0.612641
credit,sum,0.329073
creek,stream,0.22190148
crew,society,-0.04569647
crew,unit,0.22659834
crop,plant,0.6971451
crow,jay,0.6125177
crown,place,0.20562513
crush,push,0.4311898
cube,dice,0.54369724
cup,handbag,-100
cup,son,0.07676652
current,flow,0.38169798
curve,rainbow,-0.072223805
customers,mission,0.19832739
cut,meat,0.20367882
cutter,knife,0.299012
cylinder,pen,0.31475317
dad,parent,0.3315216
daisy,flower,0.5658316
damage,terms,-0.05088197
danger,status,0.2700848
dash,sprint,0.45173076
dashboard,protection,0.15133463
database,list,0.49831793
daughter,girl,0.4746708
day,shoes,-0.015886925
deal,hand,0.088640034
debt,deficit,0.7196215
debt,loan,0.3918311
debt,possession,0.19696787
decision,option,0.45678994
decrease,increase,0.8559924
deep,ocean,0.4224616
deficit,trust,0.16014878
degree,quantity,0.49393782
degree,style,0.08420351
delivery,distribution,0.26509288
department,division,0.20308591
descent,fall,0.08854812
desert,tract,0.36956304
desire,feeling,0.57233506
desk,table,0.39761174
determination,discovery,0.14174429
determination,selection,0.46655554
development,exploitation,0.58826584
device,drum,0.42632225
devil,satan,0.727794
dialogue,play,0.36514604
diamond,parcel,0.112015404
digit,toe,0.21060926
digit,unit,0.47226462
dinner,party,0.22327256
direction,government,0.16727
direction,protocol,0.21688217
direction,traveling,0.20255308
dirt,sand,0.70017046
dirt,soil,0.45155597
discharge,spark,0.61756873
disease,illness,0.7248722
display,language,0.1494003
distance,distribution,0.28352326
diversion,skiing,0.1565543
dividend,net,0.2797309
dividend,profit,0.45214456
diving,swim,0.5464019
dock,herb,0.29171678
document,report,0.40650403
dog,fauna,0.27793506
domain,land,0.02695615
door,light,0.32267755
doubt,ego,0.29449707
drama,genre,0.615068
draw,finish,0.6347662
draw,tie,0.58218664
drawer,pan,-0.018949712
dressing,patch,0.2761067
dressing,sauce,0.5412621
drill,implement,0.09023222
drink,slice,0.27591044
driver,supporter,0.18218863
driver,worker,0.34660664
drop,serving,0.07915363
drug,liquor,0.43840373
drug,operator,0.1317513
drum,piano,0.65531254
eagle,hawk,0.6800055
ear,organ,0.5104126
ease,relaxation,0.43875647
ease,rest,0.34617347
editing,instrument,0.35306954
editor,worker,0.13246316
eight,movement,0.0716939
element,iron,0.20854396
element,mixture,0.4882182
element,nickel,0.3092733
elevator,lift,0.6233087
emission,gum,0.3942771
employee,server,0.32048687
endorsement,signature,0.27928436
energy,microwave,0.4561913
engineering,technology,0.65756613
environment,land,0.22945796
equipment,recorder,0.54661435
equipment,seat,0.022871962
establishment,religion,0.40201968
event,influence,0.088837326
event,phenomenon,0.5591569
evidence,format,0.16839795
evidence,record,0.26079357
examination,quiz,0.044242755
examiner,tea,-0.07231366
executive,minister,0.461905
executive,organization,0.32455745
explanation,theory,0.55694056
express,mail,0.27380005
extract,selection,0.1949303
eye,organ,0.38346446
fabric,lace,0.46278456
fabric,sail,0.18909435
faith,religion,0.70758885
fantasy,recycling,-0.12400704
farmer,individual,-0.14914635
fault,mistake,0.22287275
fauna,toy,0.14761385
feature,side,0.16708685
feedback,flow,0.62877864
feeling,hope,0.42413518
female,slave,0.15327711
female,woman,0.58800423
fiction,literature,0.5527046
fiction,romance,0.2966384
field,science,0.29053977
field,yard,0.30573916
fight,separation,0.027961187
figure,stamp,0.015493404
film,movie,0.87880707
find,implementation,0.12560672
find,occurrence,0.13954335
finger,toe,0.75088394
flag,iris,0.030418016
flame,reaction,0.40052027
flash,lightning,0.35601342
flat,housing,0.114854984
flavor,variety,0.48487985
flight,trip,0.4731278
floor,level,0.3300455
floor,porch,0.5301151
flora,plant,0.5649493
flora,violet,0.3908227
flour,garlic,0.83514106
flower,pink,0.6967517
flute,wind,0.27202928
flyer,justice,0.027140606
food,sausage,0.47234508
foot,recognition,-0.21492526
football,rugby,0.78435403
forecast,message,0.027317114
forest,ground,0.33814675
form,type,0.41208127
format,packaging,0.3721543
format,style,0.3693606
foundation,support,0.18681172
fox,wolf,0.36473608
framework,grill,0.01552907
freeze,frost,0.5583491
friend,individual,-0.1453498
front,school,-0.034180913
front,surface,0.2334313
fruit,seed,0.81007516
fuel,gasoline,0.825909
fuel,nutrition,0.4414963
fund,store,0.32361832
funds,interest,0.35285625
furniture,table,0.14669232
gamble,kitty,0.48290628
gamble,pyramid,-0.014241911
game,tennis,0.3678641
garbage,rubbish,0.2500603
garden,plantation,0.43003848
garlic,meal,0.48499426
garment,sweater,0.28500694
garment,tie,0.24285686
gas,hydrogen,0.6946755
gas,neon,0.35315424
gathering,parade,0.31550202
gauge,meter,0.46711957
gear,mechanism,0.38669991
gem,quartz,0.61102885
gender,sex,0.7160132
gender,size,0.18493113
genre,prose,0.48909414
glass,tub,0.51760197
glove,wear,0.3557799
goal,objective,0.58953434
golf,hockey,0.65302795
good,sheet,-0.011474068
governor,mayor,0.7259039
governor,politician,0.4970491
graphic,image,0.2643838
grass,universe,-0.060963977
gray,property,-0.040111028
grip,handle,0.5404108
grip,hold,0.23327635
growth,process,0.3695181
guarantee,warranty,0.27743328
guess,universe,0.022602344
gulf,ocean,0.5841307
hack,machine,0.51040363
hamburger,nutrition,0.105048195
hand,script,0.2108458
happening,surprise,0.26940858
head,question,-0.008717348
head,secretary,0.43291077
health,welfare,0.64698344
hearing,proceedings,0.31481314
heart,space,-0.0569018
heart,ticker,-0.027677748
heat,temperature,0.6541465
height,infinite,0.22347781
helmet,scale,0.0617548
help,support,0.49158558
help,supporter,0.030280344
heritage,loss,-0.06259905
highway,street,0.46822923
highway,trail,0.5863787
hit,tourist,0.1465077
hole,opening,0.24503972
holiday,vacation,0.5007883
hood,protection,-0.019389829
hood,shelter,0.18958025
horn,tail,0.5407152
horse,mount,0.20698202
hose,pipe,0.75930184
housing,vault,0.25497767
icon,representation,0.2010195
implement,stick,0.16204935
impulse,motive,0.43678546
impulse,urge,0.30024907
information,target,0.23735945
ink,liquid,0.6550695
installation,zoo,-0.08489196
institution,prison,0.1721653
instruction,lesson,0.24614027
instruction,teaching,0.39277285
instrumentation,perfume,0.46008354
instrumentation,rod,0.36379182
intensity,quiet,0.049346272
interest,lien,-0.028933812
intervention,treatment,0.41893506
inventory,listing,0.16101082
investment,tomato,-0.0117541775
jail,nick,0.20062536
jail,prison,0.799353
jaw,lens,0.4642055
join,union,0.3577904
joke,message,0.39621034
journey,travel,0.49398482
judgment,sense,0.4104455
jumper,sweater,0.35531336
jury,school,0.11881303
justice,official,0.19735491
kiss,sweet,0.56363785
kitchen,toilet,0.65799624
knight,prince,0.48371717
knowledge,revolution,0.07505422
knowledge,taste,0.38075545
lake,stream,0.37308663
lamb,young,0.3077366
language,tongue,0.36779422
latex,rubber,0.5066429
law,personnel,0.13193618
layer,region,0.2840523
layer,snow,0.34164393
leader,politician,0.63307565
lesson,teaching,0.5821108
letter,text,0.505741
level,stage,0.27700168
license,permission,0.5103162
license,security,0.27583134
lien,share,0.02406558
life,story,0.3897293
line,occupation,0.16100849
line,plane,0.4739612
line,queue,0.41946855
lineup,roll,0.4574391
link,union,0.15873455
lion,tiger,0.634101
literature,poem,0.5187637
load,weight,0.65648174
location,property,0.27186227
loss,possession,0.43987694
low,shoulder,0.24515289
lyric,printer,0.1842211
magnolia,maple,0.56672376
male,man,0.3293835
man,soldier,0.45859244
manager,trainer,0.47874606
map,representation,0.37998074
map,sewing,-0.073345795
map,video,0.10022287
maple,tree,0.44955167
mark,print,0.24165948
mark,slash,0.21970013
mask,roof,0.37921596
mate,relation,0.011775735
matter,text,0.17343682
matter,verse,0.2159618
mayor,water,-0.0821136
meal,mixture,0.4001349
meal,rice,0.41323832
measure,money,0.28770557
measure,twist,0.17067502
meat,solid,0.26969647
melody,music,0.628763
memory,operation,0.16954227
metal,zinc,0.62177527
meter,radar,0.15399586
microwave,radiation,0.71455073
middle,scene,0.09245417
minute,quantity,0.24816853
mode,scale,0.24795951
modification,surprise,0.0128518725
moment,thief,0.14160119
mortal,mother,0.5209925
mortal,visitor,-0.09250601
motion,snowboarding,0.06783407
motion,step,0.37583357
motive,reason,0.4944014
motorcycle,tank,0.5112597
mount,volcano,0.64178133
mouth,opening,0.38300592
mouth,trap,0.5302126
murphy,potato,-0.03920417
museum,store,0.13563675
music,print,0.2493336
musician,performer,0.6441159
needle,sharp,0.47489727
noise,trouble,0.21041667
note,obligation,0.06822778
notebook,product,0.24037088
notebook,production,0.09874524
novel,story,0.76031315
oak,tree,0.4090829
objective,target,0.36276302
occasion,second,0.11013907
occupation,place,0.091947265
occurrence,tsunami,0.114829116
ocean,pond,0.41445675
office,outlet,0.0963144
office,situation,0.32227027
onion,topic,-0.10789708
operation,processing,0.15126465
operative,spy,0.21911508
opinion,papers,0.34105438
opinion,sentiment,0.5596752
origin,root,0.43062094
outlet,shop,0.272504
oxygen,substance,0.64674014
package,software,0.71892923
padding,tower,0.19638452
painting,picture,0.35702062
papers,security,0.10953101
papers,ticket,0.019778559
parcel,region,0.20362134
park,stadium,0.70359915
passage,quotation,0.4972729
patch,spot,0.50895625
payment,spending,0.5282099
permission,tolerance,0.15032946
person,technician,0.16274194
phantom,shadow,0.3778615
piazza,square,0.35424292
piece,sail,0.21863769
pinnacle,tower,0.15863015
place,position,0.43433708
plane,sheet,0.2498658
plane,tool,0.065608196
play,turn,0.40235168
plot,strategy,0.32235426
point,second,0.18316685
point,site,0.16787368
point,spot,0.4167273
polyester,textile,0.51677805
position,view,0.46402693
postage,rate,-0.10677643
postage,signal,-0.12440554
power,skill,0.31236732
prayer,request,0.24650225
problem,trouble,0.34870338
process,rule,0.35329285
process,tail,0.019863393
product,wear,-0.06653441
property,texture,0.100930594
protection,roof,0.16839983
protocol,rule,0.13336457
publication,textbook,0.47912288
pumpkin,vine,0.6125196
pupil,student,0.44073465
pyramid,speculation,0.0007950247
query,question,0.11473084
quiet,silence,0.3185607
racer,taxi,0.55028045
radio,receiver,0.29092088
rain,storm,0.7308313
ray,shark,0.37794626
recreation,skiing,0.68147856
red,wine,0.26955667
report,study,0.31168523
representative,voice,0.09040808
ring,water,0.1270706
rise,travel,0.1755947
rock,stone,0.41989046
roll,toast,0.16608381
root,stem,0.54982996
rub,wipe,0.43813843
rubber,stuff,0.15315588
rugby,soccer,0.82086235
sail,sheet,0.20788881
scandal,week,0.26212832
science,shelter,0.05944654
score,success,0.43562678
season,summer,0.68472564
season,winter,0.5922304
second,time,0.23720533
seminar,sweet,-0.1500836
sex,stance,0.28432533
share,stake,0.0794367
shelter,tent,0.3535695
shelter,wind,0.14452589
shirt,tiger,0.4844904
side,slope,0.4802859
sight,vision,0.41617793
simulation,theory,0.3870477
skull,tooth,0.63976574
slash,stroke,0.21752392
smash,success,0.14876449
snap,touch,0.50840306
software,writing,0.3040194
song,vocal,0.35695532
soup,spaghetti,0.6543631
soup,sweet,0.7905932
speech,word,0.2932049
steel,weapon,0.42661715
step,travel,0.076758206
step,walk,0.20664938
storm,weather,0.52799356
straight,stretch,0.5304348
sun,toy,-0.011086717
tank,tub,0.3041332
taxpayer,window,0.16767488
throne,toilet,-0.09195747
ticket,writing,-0.03312293
victory,watch,0.12435186
washer,worker,-100
wife,woman,0.62814575
workplace,workshop,0.33618796
